dateTime,value,date
03:31:30,1,2023-04-03
03:32:30,1,2023-04-03
03:33:30,1,2023-04-03
03:34:30,1,2023-04-03
03:35:30,1,2023-04-03
03:36:30,1,2023-04-03
03:37:30,1,2023-04-03
03:38:30,1,2023-04-03
03:39:30,1,2023-04-03
03:40:30,1,2023-04-03
03:41:30,1,2023-04-03
03:42:30,1,2023-04-03
03:43:30,1,2023-04-03
03:44:30,1,2023-04-03
03:45:30,1,2023-04-03
03:46:30,1,2023-04-03
03:47:30,1,2023-04-03
03:48:30,1,2023-04-03
03:49:30,1,2023-04-03
03:50:30,1,2023-04-03
03:51:30,1,2023-04-03
03:52:30,1,2023-04-03
03:53:30,1,2023-04-03
03:54:30,1,2023-04-03
03:55:30,1,2023-04-03
03:56:30,1,2023-04-03
03:57:30,1,2023-04-03
03:58:30,1,2023-04-03
03:59:30,1,2023-04-03
04:00:30,1,2023-04-03
04:01:30,1,2023-04-03
04:02:30,1,2023-04-03
04:03:30,1,2023-04-03
04:04:30,1,2023-04-03
04:05:30,1,2023-04-03
04:06:30,1,2023-04-03
04:07:30,1,2023-04-03
04:08:30,1,2023-04-03
04:09:30,1,2023-04-03
04:10:30,1,2023-04-03
04:11:30,1,2023-04-03
04:12:30,1,2023-04-03
04:13:30,1,2023-04-03
04:14:30,1,2023-04-03
04:15:30,1,2023-04-03
04:16:30,1,2023-04-03
04:17:30,1,2023-04-03
04:18:30,1,2023-04-03
04:19:30,1,2023-04-03
04:20:30,1,2023-04-03
04:21:30,1,2023-04-03
04:22:30,1,2023-04-03
04:23:30,1,2023-04-03
04:24:30,1,2023-04-03
04:25:30,1,2023-04-03
04:26:30,1,2023-04-03
04:27:30,1,2023-04-03
04:28:30,1,2023-04-03
04:29:30,1,2023-04-03
04:30:30,1,2023-04-03
04:31:30,1,2023-04-03
04:32:30,1,2023-04-03
04:33:30,1,2023-04-03
04:34:30,1,2023-04-03
04:35:30,1,2023-04-03
04:36:30,1,2023-04-03
04:37:30,1,2023-04-03
04:38:30,1,2023-04-03
04:39:30,1,2023-04-03
04:40:30,1,2023-04-03
04:41:30,2,2023-04-03
04:42:30,1,2023-04-03
04:43:30,1,2023-04-03
04:44:30,1,2023-04-03
04:45:30,1,2023-04-03
04:46:30,1,2023-04-03
04:47:30,1,2023-04-03
04:48:30,1,2023-04-03
04:49:30,1,2023-04-03
04:50:30,1,2023-04-03
04:51:30,1,2023-04-03
04:52:30,1,2023-04-03
04:53:30,1,2023-04-03
04:54:30,1,2023-04-03
04:55:30,1,2023-04-03
04:56:30,2,2023-04-03
04:57:30,2,2023-04-03
04:58:30,1,2023-04-03
04:59:30,1,2023-04-03
05:00:30,1,2023-04-03
05:01:30,1,2023-04-03
05:02:30,1,2023-04-03
05:03:30,1,2023-04-03
05:04:30,1,2023-04-03
05:05:30,1,2023-04-03
05:06:30,1,2023-04-03
05:07:30,1,2023-04-03
05:08:30,1,2023-04-03
05:09:30,1,2023-04-03
05:10:30,1,2023-04-03
05:11:30,1,2023-04-03
05:12:30,1,2023-04-03
05:13:30,1,2023-04-03
05:14:30,1,2023-04-03
05:15:30,1,2023-04-03
05:16:30,1,2023-04-03
05:17:30,1,2023-04-03
05:18:30,1,2023-04-03
05:19:30,1,2023-04-03
05:20:30,1,2023-04-03
05:21:30,1,2023-04-03
05:22:30,1,2023-04-03
05:23:30,1,2023-04-03
05:24:30,1,2023-04-03
05:25:30,1,2023-04-03
05:26:30,1,2023-04-03
05:27:30,1,2023-04-03
05:28:30,1,2023-04-03
05:29:30,1,2023-04-03
05:30:30,1,2023-04-03
05:31:30,1,2023-04-03
05:32:30,1,2023-04-03
05:33:30,1,2023-04-03
05:34:30,1,2023-04-03
05:35:30,1,2023-04-03
05:36:30,1,2023-04-03
05:37:30,1,2023-04-03
05:38:30,1,2023-04-03
05:39:30,1,2023-04-03
05:40:30,1,2023-04-03
05:41:30,1,2023-04-03
05:42:30,1,2023-04-03
05:43:30,1,2023-04-03
05:44:30,1,2023-04-03
05:45:30,1,2023-04-03
05:46:30,1,2023-04-03
05:47:30,1,2023-04-03
05:48:30,1,2023-04-03
05:49:30,1,2023-04-03
05:50:30,1,2023-04-03
05:51:30,1,2023-04-03
05:52:30,1,2023-04-03
05:53:30,1,2023-04-03
05:54:30,1,2023-04-03
05:55:30,1,2023-04-03
05:56:30,1,2023-04-03
05:57:30,1,2023-04-03
05:58:30,1,2023-04-03
05:59:30,1,2023-04-03
06:00:30,1,2023-04-03
06:01:30,1,2023-04-03
06:02:30,1,2023-04-03
06:03:30,1,2023-04-03
06:04:30,1,2023-04-03
06:05:30,1,2023-04-03
06:06:30,1,2023-04-03
06:07:30,1,2023-04-03
06:08:30,1,2023-04-03
06:09:30,1,2023-04-03
06:10:30,1,2023-04-03
06:11:30,1,2023-04-03
06:12:30,1,2023-04-03
06:13:30,1,2023-04-03
06:14:30,1,2023-04-03
06:15:30,1,2023-04-03
06:16:30,1,2023-04-03
06:17:30,1,2023-04-03
06:18:30,1,2023-04-03
06:19:30,1,2023-04-03
06:20:30,1,2023-04-03
06:21:30,1,2023-04-03
06:22:30,1,2023-04-03
06:23:30,1,2023-04-03
06:24:30,1,2023-04-03
06:25:30,1,2023-04-03
06:26:30,1,2023-04-03
06:27:30,1,2023-04-03
06:28:30,1,2023-04-03
06:29:30,1,2023-04-03
06:30:30,1,2023-04-03
06:31:30,1,2023-04-03
06:32:30,1,2023-04-03
06:33:30,1,2023-04-03
06:34:30,1,2023-04-03
06:35:30,1,2023-04-03
06:36:30,1,2023-04-03
06:37:30,1,2023-04-03
06:38:30,1,2023-04-03
06:39:30,1,2023-04-03
06:40:30,1,2023-04-03
06:41:30,1,2023-04-03
06:42:30,1,2023-04-03
06:43:30,1,2023-04-03
06:44:30,1,2023-04-03
06:45:30,1,2023-04-03
06:46:30,1,2023-04-03
06:47:30,1,2023-04-03
06:48:30,1,2023-04-03
06:49:30,1,2023-04-03
06:50:30,1,2023-04-03
06:51:30,1,2023-04-03
06:52:30,1,2023-04-03
06:53:30,1,2023-04-03
06:54:30,1,2023-04-03
06:55:30,1,2023-04-03
06:56:30,1,2023-04-03
06:57:30,1,2023-04-03
06:58:30,1,2023-04-03
06:59:30,1,2023-04-03
07:00:30,1,2023-04-03
07:01:30,1,2023-04-03
07:02:30,1,2023-04-03
07:03:30,1,2023-04-03
07:04:30,1,2023-04-03
07:05:30,1,2023-04-03
07:06:30,1,2023-04-03
07:07:30,1,2023-04-03
07:08:30,1,2023-04-03
07:09:30,1,2023-04-03
07:10:30,1,2023-04-03
07:11:30,1,2023-04-03
07:12:30,1,2023-04-03
07:13:30,1,2023-04-03
07:14:30,1,2023-04-03
07:15:30,1,2023-04-03
07:16:30,1,2023-04-03
07:17:30,1,2023-04-03
07:18:30,1,2023-04-03
07:19:30,1,2023-04-03
07:20:30,1,2023-04-03
07:21:30,1,2023-04-03
07:22:30,1,2023-04-03
07:23:30,1,2023-04-03
07:24:30,1,2023-04-03
07:25:30,1,2023-04-03
07:26:30,1,2023-04-03
07:27:30,1,2023-04-03
07:28:30,1,2023-04-03
07:29:30,1,2023-04-03
07:30:30,1,2023-04-03
07:31:30,1,2023-04-03
07:32:30,1,2023-04-03
07:33:30,1,2023-04-03
07:34:30,1,2023-04-03
07:35:30,1,2023-04-03
07:36:30,1,2023-04-03
07:37:30,1,2023-04-03
07:38:30,1,2023-04-03
07:39:30,1,2023-04-03
07:40:30,1,2023-04-03
07:41:30,1,2023-04-03
07:42:30,1,2023-04-03
07:43:30,1,2023-04-03
07:44:30,1,2023-04-03
07:45:30,2,2023-04-03
07:46:30,1,2023-04-03
07:47:30,1,2023-04-03
07:48:30,1,2023-04-03
07:49:30,1,2023-04-03
07:50:30,1,2023-04-03
07:51:30,1,2023-04-03
07:52:30,1,2023-04-03
07:53:30,1,2023-04-03
07:54:30,1,2023-04-03
07:55:30,1,2023-04-03
07:56:30,1,2023-04-03
07:57:30,1,2023-04-03
07:58:30,1,2023-04-03
07:59:30,1,2023-04-03
08:00:30,1,2023-04-03
08:01:30,1,2023-04-03
08:02:30,1,2023-04-03
08:03:30,1,2023-04-03
08:04:30,1,2023-04-03
08:05:30,1,2023-04-03
08:06:30,1,2023-04-03
08:07:30,1,2023-04-03
08:08:30,1,2023-04-03
08:09:30,1,2023-04-03
08:10:30,1,2023-04-03
08:11:30,1,2023-04-03
08:12:30,1,2023-04-03
08:13:30,1,2023-04-03
08:14:30,1,2023-04-03
08:15:30,1,2023-04-03
08:16:30,1,2023-04-03
00:44:00,1,2023-04-04
00:45:00,2,2023-04-04
00:46:00,2,2023-04-04
00:47:00,2,2023-04-04
00:48:00,3,2023-04-04
00:49:00,2,2023-04-04
00:50:00,1,2023-04-04
00:51:00,1,2023-04-04
00:52:00,1,2023-04-04
00:53:00,1,2023-04-04
00:54:00,1,2023-04-04
00:55:00,1,2023-04-04
00:56:00,1,2023-04-04
00:57:00,1,2023-04-04
00:58:00,1,2023-04-04
00:59:00,1,2023-04-04
01:00:00,1,2023-04-04
01:01:00,1,2023-04-04
01:02:00,1,2023-04-04
01:03:00,1,2023-04-04
01:04:00,1,2023-04-04
01:05:00,1,2023-04-04
01:06:00,1,2023-04-04
01:07:00,1,2023-04-04
01:08:00,1,2023-04-04
01:09:00,1,2023-04-04
01:10:00,1,2023-04-04
01:11:00,1,2023-04-04
01:12:00,1,2023-04-04
01:13:00,1,2023-04-04
01:14:00,1,2023-04-04
01:15:00,1,2023-04-04
01:16:00,1,2023-04-04
01:17:00,1,2023-04-04
01:18:00,1,2023-04-04
01:19:00,1,2023-04-04
01:20:00,1,2023-04-04
01:21:00,1,2023-04-04
01:22:00,1,2023-04-04
01:23:00,1,2023-04-04
01:24:00,1,2023-04-04
01:25:00,1,2023-04-04
01:26:00,1,2023-04-04
01:27:00,1,2023-04-04
01:28:00,1,2023-04-04
01:29:00,1,2023-04-04
01:30:00,1,2023-04-04
01:31:00,1,2023-04-04
01:32:00,1,2023-04-04
01:33:00,1,2023-04-04
01:34:00,1,2023-04-04
01:35:00,1,2023-04-04
01:36:00,1,2023-04-04
01:37:00,1,2023-04-04
01:38:00,1,2023-04-04
01:39:00,1,2023-04-04
01:40:00,1,2023-04-04
01:41:00,1,2023-04-04
01:42:00,1,2023-04-04
01:43:00,1,2023-04-04
01:44:00,1,2023-04-04
01:45:00,1,2023-04-04
01:46:00,1,2023-04-04
01:47:00,1,2023-04-04
01:48:00,1,2023-04-04
01:49:00,1,2023-04-04
01:50:00,1,2023-04-04
01:51:00,1,2023-04-04
01:52:00,1,2023-04-04
01:53:00,1,2023-04-04
01:54:00,1,2023-04-04
01:55:00,1,2023-04-04
01:56:00,1,2023-04-04
01:57:00,1,2023-04-04
01:58:00,1,2023-04-04
01:59:00,1,2023-04-04
02:00:00,1,2023-04-04
02:01:00,1,2023-04-04
02:02:00,1,2023-04-04
02:03:00,1,2023-04-04
02:04:00,1,2023-04-04
02:05:00,1,2023-04-04
02:06:00,1,2023-04-04
02:07:00,1,2023-04-04
02:08:00,1,2023-04-04
02:09:00,1,2023-04-04
02:10:00,1,2023-04-04
02:11:00,1,2023-04-04
02:12:00,1,2023-04-04
02:13:00,1,2023-04-04
02:14:00,1,2023-04-04
02:15:00,1,2023-04-04
02:16:00,1,2023-04-04
02:17:00,1,2023-04-04
02:18:00,1,2023-04-04
02:19:00,1,2023-04-04
02:20:00,1,2023-04-04
02:21:00,1,2023-04-04
02:22:00,1,2023-04-04
02:23:00,1,2023-04-04
02:24:00,1,2023-04-04
02:25:00,1,2023-04-04
02:26:00,1,2023-04-04
02:27:00,1,2023-04-04
02:28:00,1,2023-04-04
02:29:00,1,2023-04-04
02:30:00,1,2023-04-04
02:31:00,1,2023-04-04
02:32:00,1,2023-04-04
02:33:00,1,2023-04-04
02:34:00,1,2023-04-04
02:35:00,1,2023-04-04
02:36:00,1,2023-04-04
02:37:00,1,2023-04-04
02:38:00,1,2023-04-04
02:39:00,1,2023-04-04
02:40:00,1,2023-04-04
02:41:00,1,2023-04-04
02:42:00,1,2023-04-04
02:43:00,1,2023-04-04
02:44:00,1,2023-04-04
02:45:00,1,2023-04-04
02:46:00,1,2023-04-04
02:47:00,1,2023-04-04
02:48:00,1,2023-04-04
02:49:00,1,2023-04-04
02:50:00,1,2023-04-04
02:51:00,1,2023-04-04
02:52:00,1,2023-04-04
02:53:00,1,2023-04-04
02:54:00,1,2023-04-04
02:55:00,1,2023-04-04
02:56:00,1,2023-04-04
02:57:00,1,2023-04-04
02:58:00,1,2023-04-04
02:59:00,1,2023-04-04
03:00:00,1,2023-04-04
03:01:00,1,2023-04-04
03:02:00,1,2023-04-04
03:03:00,1,2023-04-04
03:04:00,1,2023-04-04
03:05:00,1,2023-04-04
03:06:00,1,2023-04-04
03:07:00,1,2023-04-04
03:08:00,1,2023-04-04
03:09:00,1,2023-04-04
03:10:00,1,2023-04-04
03:11:00,1,2023-04-04
03:12:00,1,2023-04-04
03:13:00,1,2023-04-04
03:14:00,1,2023-04-04
03:15:00,1,2023-04-04
03:16:00,1,2023-04-04
03:17:00,1,2023-04-04
03:18:00,1,2023-04-04
03:19:00,1,2023-04-04
03:20:00,1,2023-04-04
03:21:00,1,2023-04-04
03:22:00,1,2023-04-04
03:23:00,1,2023-04-04
03:24:00,1,2023-04-04
03:25:00,1,2023-04-04
03:26:00,1,2023-04-04
03:27:00,1,2023-04-04
03:28:00,1,2023-04-04
03:29:00,1,2023-04-04
03:30:00,1,2023-04-04
03:31:00,1,2023-04-04
03:32:00,1,2023-04-04
03:33:00,1,2023-04-04
03:34:00,1,2023-04-04
03:35:00,1,2023-04-04
03:36:00,1,2023-04-04
03:37:00,1,2023-04-04
03:38:00,1,2023-04-04
03:39:00,1,2023-04-04
03:40:00,1,2023-04-04
03:41:00,1,2023-04-04
03:42:00,1,2023-04-04
03:43:00,1,2023-04-04
03:44:00,1,2023-04-04
03:45:00,1,2023-04-04
03:46:00,1,2023-04-04
03:47:00,1,2023-04-04
03:48:00,1,2023-04-04
03:49:00,1,2023-04-04
03:50:00,1,2023-04-04
03:51:00,1,2023-04-04
03:52:00,1,2023-04-04
03:53:00,1,2023-04-04
03:54:00,1,2023-04-04
03:55:00,1,2023-04-04
03:56:00,1,2023-04-04
03:57:00,1,2023-04-04
03:58:00,1,2023-04-04
03:59:00,1,2023-04-04
04:00:00,1,2023-04-04
04:01:00,1,2023-04-04
04:02:00,1,2023-04-04
04:03:00,1,2023-04-04
04:04:00,1,2023-04-04
04:05:00,1,2023-04-04
04:06:00,1,2023-04-04
04:07:00,1,2023-04-04
04:08:00,1,2023-04-04
04:09:00,1,2023-04-04
04:10:00,1,2023-04-04
04:11:00,1,2023-04-04
04:12:00,1,2023-04-04
04:13:00,1,2023-04-04
04:14:00,1,2023-04-04
04:15:00,1,2023-04-04
04:16:00,1,2023-04-04
04:17:00,1,2023-04-04
04:18:00,1,2023-04-04
04:19:00,1,2023-04-04
04:20:00,1,2023-04-04
04:21:00,1,2023-04-04
04:22:00,1,2023-04-04
04:23:00,1,2023-04-04
04:24:00,1,2023-04-04
04:25:00,1,2023-04-04
04:26:00,1,2023-04-04
04:27:00,1,2023-04-04
04:28:00,1,2023-04-04
04:29:00,1,2023-04-04
04:30:00,1,2023-04-04
04:31:00,1,2023-04-04
04:32:00,1,2023-04-04
04:33:00,1,2023-04-04
04:34:00,1,2023-04-04
04:35:00,1,2023-04-04
04:36:00,1,2023-04-04
04:37:00,1,2023-04-04
04:38:00,1,2023-04-04
04:39:00,1,2023-04-04
04:40:00,1,2023-04-04
04:41:00,1,2023-04-04
04:42:00,1,2023-04-04
04:43:00,1,2023-04-04
04:44:00,1,2023-04-04
04:45:00,1,2023-04-04
04:46:00,1,2023-04-04
04:47:00,1,2023-04-04
04:48:00,1,2023-04-04
04:49:00,1,2023-04-04
04:50:00,1,2023-04-04
04:51:00,1,2023-04-04
04:52:00,1,2023-04-04
04:53:00,1,2023-04-04
04:54:00,1,2023-04-04
04:55:00,1,2023-04-04
04:56:00,1,2023-04-04
04:57:00,1,2023-04-04
04:58:00,1,2023-04-04
04:59:00,1,2023-04-04
05:00:00,1,2023-04-04
05:01:00,1,2023-04-04
05:02:00,1,2023-04-04
05:03:00,1,2023-04-04
05:04:00,1,2023-04-04
05:05:00,1,2023-04-04
05:06:00,1,2023-04-04
05:07:00,1,2023-04-04
05:08:00,1,2023-04-04
05:09:00,1,2023-04-04
05:10:00,1,2023-04-04
05:11:00,1,2023-04-04
05:12:00,1,2023-04-04
05:13:00,1,2023-04-04
05:14:00,1,2023-04-04
05:15:00,1,2023-04-04
05:16:00,1,2023-04-04
05:17:00,1,2023-04-04
05:18:00,1,2023-04-04
05:19:00,1,2023-04-04
05:20:00,1,2023-04-04
05:21:00,1,2023-04-04
05:22:00,1,2023-04-04
05:23:00,1,2023-04-04
05:24:00,1,2023-04-04
05:25:00,1,2023-04-04
05:26:00,1,2023-04-04
05:27:00,1,2023-04-04
05:28:00,1,2023-04-04
05:29:00,1,2023-04-04
05:30:00,1,2023-04-04
05:31:00,1,2023-04-04
05:32:00,1,2023-04-04
05:33:00,1,2023-04-04
05:34:00,1,2023-04-04
05:35:00,1,2023-04-04
05:36:00,1,2023-04-04
05:37:00,1,2023-04-04
05:38:00,1,2023-04-04
05:39:00,1,2023-04-04
05:40:00,1,2023-04-04
05:41:00,1,2023-04-04
05:42:00,1,2023-04-04
05:43:00,1,2023-04-04
05:44:00,1,2023-04-04
05:45:00,1,2023-04-04
05:46:00,1,2023-04-04
05:47:00,1,2023-04-04
05:48:00,1,2023-04-04
05:49:00,1,2023-04-04
05:50:00,1,2023-04-04
05:51:00,1,2023-04-04
05:52:00,1,2023-04-04
05:53:00,1,2023-04-04
05:54:00,1,2023-04-04
05:55:00,1,2023-04-04
05:56:00,1,2023-04-04
05:57:00,1,2023-04-04
05:58:00,1,2023-04-04
05:59:00,1,2023-04-04
06:00:00,1,2023-04-04
06:01:00,1,2023-04-04
06:02:00,1,2023-04-04
06:03:00,1,2023-04-04
06:04:00,1,2023-04-04
06:05:00,1,2023-04-04
06:06:00,1,2023-04-04
06:07:00,1,2023-04-04
06:08:00,1,2023-04-04
06:09:00,1,2023-04-04
06:10:00,1,2023-04-04
06:11:00,1,2023-04-04
06:12:00,1,2023-04-04
06:13:00,1,2023-04-04
06:14:00,1,2023-04-04
06:15:00,1,2023-04-04
06:16:00,1,2023-04-04
06:17:00,1,2023-04-04
06:18:00,1,2023-04-04
06:19:00,1,2023-04-04
06:20:00,1,2023-04-04
06:21:00,1,2023-04-04
06:22:00,1,2023-04-04
06:23:00,1,2023-04-04
06:24:00,1,2023-04-04
06:25:00,1,2023-04-04
06:26:00,1,2023-04-04
06:27:00,1,2023-04-04
06:28:00,1,2023-04-04
06:29:00,1,2023-04-04
06:30:00,1,2023-04-04
06:31:00,1,2023-04-04
06:32:00,1,2023-04-04
06:33:00,1,2023-04-04
06:34:00,1,2023-04-04
06:35:00,1,2023-04-04
06:36:00,1,2023-04-04
06:37:00,2,2023-04-04
01:57:00,1,2023-04-05
01:58:00,1,2023-04-05
01:59:00,2,2023-04-05
02:00:00,2,2023-04-05
02:01:00,2,2023-04-05
02:02:00,1,2023-04-05
02:03:00,2,2023-04-05
02:04:00,1,2023-04-05
02:05:00,1,2023-04-05
02:06:00,1,2023-04-05
02:07:00,1,2023-04-05
02:08:00,1,2023-04-05
02:09:00,1,2023-04-05
02:10:00,1,2023-04-05
02:11:00,1,2023-04-05
02:12:00,1,2023-04-05
02:13:00,1,2023-04-05
02:14:00,1,2023-04-05
02:15:00,1,2023-04-05
02:16:00,1,2023-04-05
02:17:00,1,2023-04-05
02:18:00,1,2023-04-05
02:19:00,1,2023-04-05
02:20:00,1,2023-04-05
02:21:00,1,2023-04-05
02:22:00,1,2023-04-05
02:23:00,1,2023-04-05
02:24:00,1,2023-04-05
02:25:00,1,2023-04-05
02:26:00,1,2023-04-05
02:27:00,1,2023-04-05
02:28:00,1,2023-04-05
02:29:00,1,2023-04-05
02:30:00,1,2023-04-05
02:31:00,1,2023-04-05
02:32:00,1,2023-04-05
02:33:00,1,2023-04-05
02:34:00,1,2023-04-05
02:35:00,1,2023-04-05
02:36:00,1,2023-04-05
02:37:00,1,2023-04-05
02:38:00,1,2023-04-05
02:39:00,1,2023-04-05
02:40:00,1,2023-04-05
02:41:00,1,2023-04-05
02:42:00,1,2023-04-05
02:43:00,1,2023-04-05
02:44:00,1,2023-04-05
02:45:00,1,2023-04-05
02:46:00,1,2023-04-05
02:47:00,1,2023-04-05
02:48:00,1,2023-04-05
02:49:00,1,2023-04-05
02:50:00,1,2023-04-05
02:51:00,1,2023-04-05
02:52:00,1,2023-04-05
02:53:00,1,2023-04-05
02:54:00,1,2023-04-05
02:55:00,1,2023-04-05
02:56:00,1,2023-04-05
02:57:00,1,2023-04-05
02:58:00,1,2023-04-05
02:59:00,1,2023-04-05
03:00:00,1,2023-04-05
03:01:00,1,2023-04-05
03:02:00,1,2023-04-05
03:03:00,1,2023-04-05
03:04:00,1,2023-04-05
03:05:00,1,2023-04-05
03:06:00,1,2023-04-05
03:07:00,1,2023-04-05
03:08:00,1,2023-04-05
03:09:00,1,2023-04-05
03:10:00,1,2023-04-05
03:11:00,1,2023-04-05
03:12:00,1,2023-04-05
03:13:00,1,2023-04-05
03:14:00,1,2023-04-05
03:15:00,1,2023-04-05
03:16:00,1,2023-04-05
03:17:00,1,2023-04-05
03:18:00,1,2023-04-05
03:19:00,1,2023-04-05
03:20:00,1,2023-04-05
03:21:00,1,2023-04-05
03:22:00,1,2023-04-05
03:23:00,1,2023-04-05
03:24:00,1,2023-04-05
03:25:00,1,2023-04-05
03:26:00,1,2023-04-05
03:27:00,1,2023-04-05
03:28:00,1,2023-04-05
03:29:00,1,2023-04-05
03:30:00,1,2023-04-05
03:31:00,1,2023-04-05
03:32:00,1,2023-04-05
03:33:00,1,2023-04-05
03:34:00,1,2023-04-05
03:35:00,1,2023-04-05
03:36:00,1,2023-04-05
03:37:00,1,2023-04-05
03:38:00,1,2023-04-05
03:39:00,1,2023-04-05
03:40:00,1,2023-04-05
03:41:00,1,2023-04-05
03:42:00,1,2023-04-05
03:43:00,1,2023-04-05
03:44:00,1,2023-04-05
03:45:00,1,2023-04-05
03:46:00,1,2023-04-05
03:47:00,1,2023-04-05
03:48:00,1,2023-04-05
03:49:00,1,2023-04-05
03:50:00,1,2023-04-05
03:51:00,1,2023-04-05
03:52:00,1,2023-04-05
03:53:00,1,2023-04-05
03:54:00,1,2023-04-05
03:55:00,1,2023-04-05
03:56:00,1,2023-04-05
03:57:00,1,2023-04-05
03:58:00,1,2023-04-05
03:59:00,1,2023-04-05
04:00:00,1,2023-04-05
04:01:00,1,2023-04-05
04:02:00,1,2023-04-05
04:03:00,1,2023-04-05
04:04:00,1,2023-04-05
04:05:00,1,2023-04-05
04:06:00,1,2023-04-05
04:07:00,1,2023-04-05
04:08:00,1,2023-04-05
04:09:00,1,2023-04-05
04:10:00,1,2023-04-05
04:11:00,1,2023-04-05
04:12:00,1,2023-04-05
04:13:00,1,2023-04-05
04:14:00,1,2023-04-05
04:15:00,1,2023-04-05
04:16:00,1,2023-04-05
04:17:00,1,2023-04-05
04:18:00,1,2023-04-05
04:19:00,1,2023-04-05
04:20:00,1,2023-04-05
04:21:00,1,2023-04-05
04:22:00,1,2023-04-05
04:23:00,1,2023-04-05
04:24:00,1,2023-04-05
04:25:00,1,2023-04-05
04:26:00,1,2023-04-05
04:27:00,1,2023-04-05
04:28:00,1,2023-04-05
04:29:00,1,2023-04-05
04:30:00,1,2023-04-05
04:31:00,1,2023-04-05
04:32:00,1,2023-04-05
04:33:00,1,2023-04-05
04:34:00,1,2023-04-05
04:35:00,1,2023-04-05
04:36:00,1,2023-04-05
04:37:00,1,2023-04-05
04:38:00,1,2023-04-05
04:39:00,1,2023-04-05
04:40:00,1,2023-04-05
04:41:00,1,2023-04-05
04:42:00,1,2023-04-05
04:43:00,1,2023-04-05
04:44:00,1,2023-04-05
04:45:00,1,2023-04-05
04:46:00,1,2023-04-05
04:47:00,1,2023-04-05
04:48:00,1,2023-04-05
04:49:00,1,2023-04-05
04:50:00,1,2023-04-05
04:51:00,1,2023-04-05
04:52:00,1,2023-04-05
04:53:00,1,2023-04-05
04:54:00,1,2023-04-05
04:55:00,1,2023-04-05
04:56:00,1,2023-04-05
04:57:00,1,2023-04-05
04:58:00,1,2023-04-05
04:59:00,1,2023-04-05
05:00:00,1,2023-04-05
05:01:00,1,2023-04-05
05:02:00,1,2023-04-05
05:03:00,1,2023-04-05
05:04:00,1,2023-04-05
05:05:00,1,2023-04-05
05:06:00,1,2023-04-05
05:07:00,1,2023-04-05
05:08:00,1,2023-04-05
05:09:00,1,2023-04-05
05:10:00,1,2023-04-05
05:11:00,1,2023-04-05
05:12:00,1,2023-04-05
05:13:00,1,2023-04-05
05:14:00,1,2023-04-05
05:15:00,1,2023-04-05
05:16:00,1,2023-04-05
05:17:00,1,2023-04-05
05:18:00,1,2023-04-05
05:19:00,1,2023-04-05
05:20:00,1,2023-04-05
05:21:00,1,2023-04-05
05:22:00,1,2023-04-05
05:23:00,1,2023-04-05
05:24:00,1,2023-04-05
05:25:00,1,2023-04-05
05:26:00,1,2023-04-05
05:27:00,1,2023-04-05
05:28:00,1,2023-04-05
05:29:00,1,2023-04-05
05:30:00,1,2023-04-05
05:31:00,1,2023-04-05
05:32:00,1,2023-04-05
05:33:00,1,2023-04-05
05:34:00,1,2023-04-05
05:35:00,1,2023-04-05
05:36:00,1,2023-04-05
05:37:00,1,2023-04-05
05:38:00,1,2023-04-05
05:39:00,1,2023-04-05
05:40:00,1,2023-04-05
05:41:00,1,2023-04-05
05:42:00,1,2023-04-05
05:43:00,1,2023-04-05
05:44:00,1,2023-04-05
05:45:00,1,2023-04-05
05:46:00,1,2023-04-05
05:47:00,1,2023-04-05
05:48:00,1,2023-04-05
05:49:00,1,2023-04-05
05:50:00,1,2023-04-05
05:51:00,1,2023-04-05
05:52:00,1,2023-04-05
05:53:00,1,2023-04-05
05:54:00,1,2023-04-05
05:55:00,1,2023-04-05
05:56:00,1,2023-04-05
05:57:00,1,2023-04-05
05:58:00,1,2023-04-05
05:59:00,1,2023-04-05
06:00:00,1,2023-04-05
06:01:00,1,2023-04-05
06:02:00,1,2023-04-05
06:03:00,1,2023-04-05
06:04:00,1,2023-04-05
06:05:00,2,2023-04-05
06:06:00,1,2023-04-05
06:07:00,1,2023-04-05
06:08:00,1,2023-04-05
06:09:00,1,2023-04-05
06:10:00,1,2023-04-05
06:11:00,1,2023-04-05
06:12:00,1,2023-04-05
06:13:00,1,2023-04-05
06:14:00,1,2023-04-05
06:15:00,1,2023-04-05
06:16:00,1,2023-04-05
06:17:00,1,2023-04-05
06:18:00,1,2023-04-05
06:19:00,1,2023-04-05
06:20:00,1,2023-04-05
06:21:00,1,2023-04-05
06:22:00,1,2023-04-05
06:23:00,1,2023-04-05
06:24:00,1,2023-04-05
06:25:00,1,2023-04-05
06:26:00,1,2023-04-05
06:27:00,1,2023-04-05
06:28:00,1,2023-04-05
06:29:00,1,2023-04-05
06:30:00,1,2023-04-05
06:31:00,1,2023-04-05
06:32:00,1,2023-04-05
06:33:00,1,2023-04-05
06:34:00,1,2023-04-05
06:35:00,1,2023-04-05
06:36:00,1,2023-04-05
06:37:00,1,2023-04-05
06:38:00,1,2023-04-05
06:39:00,1,2023-04-05
06:40:00,1,2023-04-05
06:41:00,1,2023-04-05
06:42:00,1,2023-04-05
06:43:00,1,2023-04-05
06:44:00,1,2023-04-05
06:45:00,1,2023-04-05
06:46:00,1,2023-04-05
06:47:00,1,2023-04-05
06:48:00,1,2023-04-05
